id,video,emotion,Text,transcription
456,https://drive.google.com/file/d/1ElvqnnKfMLU8pZyKKs_CMxwGts2O770v/view?usp=drive_link,Surprise,, sebenernya ya kalian ngelakuin Ostrangat Pull Up kayak gini dengan posisi kaki deket sama tiang kayak gini 8-12 kali dan mulai latihan gelantuan di tiang pull up kayak gini sekuatnya aja dengan target 15-30 detik itu sudah termasuk 2 langkah awal menunjuk pull up pertama kalian udah kalian fokus dulu aja ke 2 gerangan tadi kalau misalnya kalian pemula dan pengen banget bisa pull up atau kalau menidak melatikan ini pun juga gak apa-apa ini juga oke ke nah nanti kalau 2 gerangan tadi tuh udah lancar kalian bisa upgrade waraotnya disalikan jauhkan kaki nya gini dan lakuin Ostrangat Pull Up sampai kalian bisa 8-12 kali eh sama upgrade gelantuan kalian dengan naik turunin bahunya kayak gini nih atau biasa disebut dengan ska pull up pull up sering-sering aja latihan gerangan-gerangan tadi dan gak lama lagi kalian bakal semakin deket ke pull up pertama kalian kalau kalian semakin deket sama pull up pertama kalian bisa lanjut latihan negatif pull up kayak gini ya nah tapi itu nanti aja setelah kalian mastering Ostrangat Pull Up sama gelantuan di tiang pull up oke kalau sudah habis video yang digalain tips or odd lainnya share kalau misalnya kalian bermanfaat Taps banget pull up dan stay hot
457,https://drive.google.com/file/d/1vzv8NfEpiz9SIowXAIIfMyygq7EcmEUm/view?usp=drive_link,Joy,," sebenernya nih ya, kalian ngakuin squad sambil pegang Dumble kecil kayak gini 8-12 kali lanjut Dumble Rose sambil pegangan Korsi kayak gini 8-12 kali juga terus kalian ngakuin Dumble Chest Press di lantai kayak gini 8-12 kali juga dan terakhir ditutup dengan Dumble Shoulder Press kayak gini buat latihan bahu itu tuh udah termasuk latihan full body war out pake Dumble kecil kayak gini buat level pemula tacak banget banget kalian yang cuma punya Dumble di rumah dan ingin mulai aktif bergerak dan war out mulai sekarang biar hidupnya jadi lebih baik udah lakuin gerak-gerak yang tadi aja dulu biar badan kalian gak kaget diulang 2-3 kali ya nah misalnya kalian masih ada energi, kalian bisa tambahin Bicep Kors kayak gini buat latihan Bicep kalian sama Dumble Tricept Extension buat latihan Tricept gantian kanan dan kiri ya nah nanti kalau misalnya kalian udah bisa rutin dan ngelakuin gerak-gerak tadi dengan mudah kalian bisa mulai upgrade war outnya misalnya dengan ganti beban 5kg nih jadi 10kg kayak gini nih pokoknya naikin bebannya lah kalau misalnya kalian terlalu di body work war out kalian juga bisa mulai belajar push up pull up dan lain-lain atau bisa juga langsung mulai kejima aja share video ini kalau mau ngapain vaat follow Lutvian Ramyu biar gak kira nonton tipsis war out lainnya tetap semangat dan stay hard"
458,https://www.instagram.com/reel/DMkSLX6Ruas/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Neutral,," Pengen workout di rumah tapi kamu tidak punya cukup space, you need to notice. Satu alat ini bisa menggantikan semua alat fitness gym dan tidak perlu banyak space karena speedy-n's dari Vellphone pakai magnetik sistem di mana beban atau babel sudah tidak dibutuhkan lagi. Dengan speedy-n's kamu bisa melatih semua otot seperti ini. Untuk kamu yang masih pemula bisa akses video-video coach profesional supaya workout mau jadi efektif dan aman. Beban tarik kiri dan kalan aptus 100 kilo. Yang bisa diatur di layar atau dengan bluetooth ring sehingga tidak harus memindahkan beban saat olahraga. Selain latihan beban speedy-n's juga ada model ski dan rowing. Intinya speedy-n's bisa jadi opsiun untuk kamu yang pengen workout di rumah tapi tidak punya banek space untuk simpan babel, alat dan beban."
459,https://www.instagram.com/reel/DLZlNnoRLn1/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," Ayo guys kita latihan bahu di gym. Sebelum saya lah raga saya pake poshman roll on yang ada 3 varian. Active sport, Active Pro dan Active Cool. Active sport yang ini dua kali lebih kuat lawan baw badan dan punya wangi fresh citrus. Active pro yang kedua udah pasti 5 kali nomor noda di baju, wangi nya lebih masculine tapi tetap classy. Active cool yang rahia punya sensasi dingin menyergalkan waninya fresh exotic. Kalau saya pilih yang Active sport, efektif kurang ikringat berlebih dan baw badan hingga 48 jam. Ada teknologi Active sens yang bikin wangi dan segar tahan lama, lalu cepat kering dan tidak lengket. Gerakan yang pertama adalah shoulder press dengan dumbbell. Untuk mendapatkan performa yang maksimal, saya lakukan 2-3 warm up sets sebelum masuk ke lampas set inti. Lalu diantara set saya lakukan gerakan untuk panaskanur tetakah saya. Gerakan kedua, Side raises dengan plate door it machine. Yang targetkan bahu bagian samping yang membuat bahu mau kelihatan lebar. Alat ini memungkinkan saya untuk lebih ice plate bahu dibandingkan dengan dumbbell. Gerakan ketiga, Reverse Flies. Favorite saya adalah dengan Reverse Pectek karena saya benar-benar bisa rasakan bahu bagian belakang dibandingkan dengan cable atau dumbbell. Gerakan terakhir, Barbell Shrocks. Ini fokus ke perangkat. Yang penting digerakan ini fokus untuk luluskan tangan mau dibawah dan tarik tangan mosa atas mungkin supaya range of motion jadi maksimal. Ayo ikuti challenge dari poshman dengan upload foto mosaat olahraga untuk menangkan hadiah seperti Sunto Smartwatch atau earphone Shrocks."
460,https://www.instagram.com/reel/DLUesJ4RTin/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Ini tiga cara menghilangkan neri otot cepat. You need to notice. Neri otot atau dooms adalah hal yang wajar kalau kamu olahraga dan tidak bisa dihindari. Supaya kamu cepat rikafa dari dooms yang pertama dan paling penting, pastikan kamu dapat istirahat alias tidur yang cukup minimal 6 sampai 8 jam per hari. Lalu kedua, pastikan nutrisimu terutama asupam protein mau tercukupi karena ini sangat berpengaruh terhadap proses recovery ini. Yang terakhir, kamu bisa konsumsi korkumin. Korkumin tidak hanya sebagai pelinuliver, namun juga bersifat sebagai anti-inflamatory dan anti-oxida. Sehingga bisa membantu mempercepat recovery, membantu menjaga kesehatan sendibahkan membantu turunkan lemak darah alias kolesteron. Sebaiknya korkumin ini langsung dikonsumsi setelah olahraga. Kami mau yang praktis, saya rekomen korkumin dalam bentuk tablet. Dengan kanuhan OREX core yang terukur dan telah teruji klinis, pastikan kamu juga mengonsumsi korkumin yang tersendarisasi B-POM. So check it out guys."
461,https://www.instagram.com/reel/DKO6Tn7Rigx/?utm_source=ig_web_copy_link,Surprise,," Katanya lebih baik dari kendutku simbadan dulu, baru mulai ngejim. Banyak orang percaya kalau kamu mulai dengan badan yang overweight, sebaiknya kamu kurusin badanmu dulu, baru mulai lihat yang beban. Analoginya seperti kamu masuk sekolah dan kamu katanya cuma harus belajar matematika sampai kamu benda-benda begitim, baru kamu bisa belajar pelajaran yang lain seperti geografi atau bahasa Inggris. Tapi ini tidak masuk akal sama sekali. Karena sebenernya, sambil kamu belajar matematika, kamu juga bisa belajar pelajaran yang lain di waktu yang bersamaan. So sama dengan menurunkan berat badan, kamu bisa bakal lemak dengan diet dan kadeus saja. Tapi sebenernya proses ini akan jadi jauh lebih efektif kalau dikombinasi dengan latihan beban. Untuk meningkatkan masa otot karena dengan masa otot yang lebih banyak, kamu akan bakal lebih banyak kalori alias lemak sehingga lebih mudah untuk kamu untuk menjaga berat badan kamu tetap stabil."
462,https://www.instagram.com/reel/DIQvqyBR1r-/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Kalau bahu mu sering sakit saat latihan, coba empat gerakan ini untuk menghilangkan rasa sakit di bahu. Sering kali weakness dalam otot-otot kecil di bagian bahu bisa mengibawkan rasa sakit tersebut. Gerakan pertama adalah rhomboid activation untuk menguatkan otot-romboid. Taruh tanganmu di atas kepala lalu angkat sikumu setinggi mungkin dan tahan posisi itu 2-3 detik. Gerakan kedua floor wide raises posisikan tanganmu seperti huruh wide dan angkat tanganmu lalu tahan 2-3 detik. Selain roteta calf, kita juga kuatkan trapezius bagian bawah. Gerakan ketiga t-raises posisikan tanganmu seperti huruh t, angkat tanganmu dan tahan 2-3 detik. Gerakan ini adalah aktivasi untuk bahu bagian belakang. Gerakan terakhir posisi tanganmu ke belakang lalu angkat tanganmu setinggi mungkin dan tahan 2-3 detik. Semua gerakan ini membantu aktivasi dan stabilisasi posterior chin kamu. Sebaiknya kamu lakukan 4 gerakan ini setiap kali sebelum latihan tubuh bagian atas. Setiap gerakan 1-2 set dengan 10-20 repetisi. Jangan buru-buru tapi benar-benar kontrol gerakannya."
463,https://www.instagram.com/reel/DILkjVTRceX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," Ini jatwal latihan full Bali Workout di rumah, Unitaurus. Untuk Workout ini kita hanya butuh 2 bottle air dan 1 handuk. Hari pertama dimulai dengan gerakan squats yang fokus ke tubuh banyang bawah, lalu push up untuk otot dadah, bahu dan triceps. Next, Superman dengan handuk yang targetkan otot back, selanjutnya side raises untuk isolasi bahu bagian samping, lalu gerakan curls untuk otot biceps. Dan hari pertama ditutup dengan knee raises untuk menguatkan otot pro. Hari kedua dimulai dengan gerakan lungjes yang melatih otot kaki. Next, close grip push up yang lebih dominan otot triceps, lalu single reverse flies untuk bahu bagian belakang. Wide squats untuk otot kaki dan glutes. Selanjutnya triceps over at extension yang melatih otot triceps, dan hari kedua ditutup dengan plank. Hari ketiga dimulai dengan side lungjes yang fokus ke otot kaki. Next, wide grip push up yang lebih dominan otot dadah, behind the next Superman untuk otot back, shoulder press untuk bahu bagian depan, reverse flies yang targetkan bahu bagian belakang, dan hari ketiga ditutup dengan reverse lungjes untuk otot kaki. Jatuh alat yang enggak ada di caption, so check it out."
464,https://www.instagram.com/reel/DHdOWYPRngR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," Saya mulai najim dengan 73 kilo, lalu setelah 12 tahun ini baran saya dengan 79 kilo. Hah? Hanya 6 kilo dalam 12 tahun? Artinya baik! Kakaal banget! Walaupun berat baran tidak beda jauh, baran ini kelihatan beda banget dengan badan ini karena masa otot yang lebih banyak dan kardal lemak tubuh yang lebih rendah. Saya juga pernah sampai sekitar 100 kilo di tahun 2023, tapi karena kardal lemak tubuh yang lumayan tinggi, saya harus cutting selama kurang lebih 1 tahun untuk mendapatkan badan selin ini. Moin yang saya mau share di video ini terutama buat kalian yang baru mulai najim yang saya sering lihat di comment section bahwa banyat dari kalian merasa progres kalian kurang cepat karena kalian hanya naik 1-2 kilo sebulan, tapi problemnya kalian punya ekspektasi yang tidak realistis. Karena banyat dari kalian lihat progres orang yang pakesteroid, yang bisa mengalami perubahan yang signifikan banget dalam beberapa bulan atau satu tahun, yang tidak mungkin kamu bisa capek dengan latihan dan minum suplemen saja. Intinya selama 12 tahun di mana saya lihat yang rutin minima 5 kali seminggu dan jaga pola makan setiap hari, saya menambah hanya sekitar 1 kilo pure muscle dalam stau. Saya tidak mau membuat kamu kurang semangat, tapi faktennya adalah membentuk otot membutuhkan waktu yang lumayan lama. Tapi ini sangat worth it karena membentuk badanmu secara natural adalah investasi dalam kesehatanmu."
465,https://www.instagram.com/reel/DFmyGRDyxoN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Kebanyakan orang berpikir ini obat yang terbaik. Tapi sebenernya ini obat yang terbaik. Hilmuan Yunani Hippocrates berkata, jadikanlah makanan sebagai obat bagi tubuh kita. By the way, hippocrates adalah bapak ke doktoran modian. Kebanyakan penyakit jaman sekarang seperti darah tinggi, diabetes, obesitas, asam urad dan masih banyak lagi disebabkan oleh gaya hidup yang tidak sehat, terutama pola makanan yang tidak teratur. Karena makanan dan minuman yang kamu konsumsi setiap hari bisa menjadi sumber kesehatan atau sumber penyakit. Simpenya menambahkan refoods dan mengurangi makanan kemasan. Protein, sayur, buah, dan kabuhi yang tidak kompleks harus menjadi makanan pokok kamu, bukan makanan seperti ini. Intinya utamakan ini supaya kamu bisa bebas dari ini atau tidak atur pola makanan kamu, tapi nanti kamu diatur oleh ini."
466,https://www.instagram.com/reel/DFFR1ZMyEnh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,," Kamu di atas 30 tahun tapi belum latihan beban, you need to know this. Kehilangan pada masa otot adalah proses yang sangat normal dan biasanya dimulai di atas 30 tahun dan sebesar 3-5% per tahun. Terus saya akan buka bina raga otot emang seprinting apa. Masa ototmu adalah salah satu faktor utama untuk metabolism kamu. Kalau kita bayangkan ototmu sebagai botol dan air di dalamnya sebagai kalori atau makanan yang dikonsumsi, semakin banyak masa otot yang kamu punya, semakin banyak kalori yang kamu akan bakar. That's why untuk kebanyakan orang yang tidak latihan beban, sangat susah untuk jaga berapa dan di atas 30 tahun. Selain dari itu, dua dari lima penduduk Indonesia berisiko otot, terutama prompuan. Di skliling tulangmu ada otot dan masa otot itu yang menjaga kesehatan tulang dan mencegah cedera dan kropos. Ini alasan kenapa semakin berumur, semakin wajib untuk latihan beban. Yang bisa dilakukan dengan dumbbell atau masin, tapi juga bisa dilakukan di rumah dengan benda yang ada di rumah. Intinya ototmu adalah kunci untuk kesehatan kamu, bukan hanya sebatas badan yang bagus."
467,https://www.instagram.com/reel/DEHjCwLyXiO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," Lebih bagus angkat beban yang ringan, repetisi yang banyak atau beban yang berat tapi repetisi sedikit. Kebanyakan orang percaya saat mereka melatih dengan beban yang ringan, dan repetisi yang banyak mereka akan mendapatkan badan yang shape dan tone karena cara ini fokus ke fat loss. Sedangkan kalau pakai beban yang berat dan repetisi yang sedikit, badan akan keliatan bulky dan besar. Faktannya yang membuat badanmu keliatan shape atau bulky tergantung dua faktor. Yang pertama semakin tinggi ke dalam mak tubuhmu semakin bulky, lalu semakin rendah kardel emak tubuhmu semakin kamu akan keliatan tone atau shape. Yang kedua, structure tubuhmu. Ada orang yang punya tulang clavicular yang lebih lebar sehingga badan akan keliatan lebih bulky dibandingkan dengan orang dengan berat badan, masa otot dan kardel emak yang sama, tapi tulang clavicular yang lebih sempit. So, simple-nya mau kamu fokus ke fat loss, masa building atau body recomposition target repetisi selalu sama kurang lebih dinam sampai 12 repetisi dekat dengan failure atau sampai failure. Artinya dengan beban yang challenging yang bisa berbeda untuk setiap dari kita. Untuk orang A, 20 kilo sudah berat, namun untuk orang B, 20 kilo masih terhitung pemanasan. Kalau kamu mulai workout dengan beban yang ringan dan repetisi yang banyak dan waktu istirahat yang pendek, sebenarnya yang kamu lakukan adalah merubah latihan beban menjadi kardyu dan ini sama sekali bukan tujuan dari latihan beban."
468,https://www.instagram.com/reel/DDjf9gkyFlQ/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,," Hai guys, ini adalah Full Day of Eating dan ini akan special karena saat ini saya hanya konsumsi protein aparti selama 2 minggu. Saya penasaran aja apakah ada efek ke performance dan masa otot kalau saya tidak konsumsi protein hewani. Dan btw ini sudah hari ketiga ya, sarapan lebih tepatnya pre-work out meal saya 300 kumpulan tempih yang saya akan air frya. Lalu biasanya saya suka ngejumpa lagi jadi langsung habis sarapan saya otw ke gym. Hari ini adalah Full Day dan yang kalian lihat di video ini adalah highlight bagnya. Next lunch untuk memenuhi asupan protein ku saya tambah tempe di setiap meal, lalu ada kacang arab yang termasuk sumber kabo dan protein. Next coffee time saya suka banget kopi dicampur dengan minuman hijau dan almond milk bener-bener enak banget dan sangat bergizi. Saya biasanya minum ini supaya saya bisa fokus pas lagi kerja. Next meal sekitar jam 5 sore kali ini menu saya brown rice tapi yang dihancurkan dengan tempe di air frya sangat simple. Setelah itu lanjut kerja lalu meal terakhir saya yang keempat 300 gram tempe dan buah. Dan kalau saya sempet saya suka main PS sebelum tidur."
469,https://www.instagram.com/reel/DDMT07Zy3Yu/?utm_source=ig_web_copy_link,Trust,," Ini cara membentuk badan mudi gym untuk pemula, you need to notice. Salah satu cadangan latihan yang paling recommended untuk pemula adalah full body workout di mana semua otot akan dilatih dalam satu sesi latihan. Mulai dengan leg press yang melatih seluruh tubuh bagian bawah, lalu gerakan leg pull down yang fokus ke otot back. Next, incline press dengan dumbbell yang targetkan otot dadah, bahu, dan triceps. Lalu, side resist dengan dumbbell yang fokus ke bahu bagian samping yang sangat penting untuk mendapatkan V shape. Selanjutnya, lain leg curls yang ayo sulit paham bagian belakang yang bisa membantu menjaga kesehatan lutut. Gerakan selanjutnya bisa dipilih sesuai target masing-masing. Biasanya, cowok tambahkan satu gerakan untuk otot biceps dan triceps. Lalu, cewek biasanya pilih satu gerakan untuk otot lute seperti hip thrust atau Romanian deadlift. Lalu, sesi ini ditutup dengan crunches untuk otot foot. Full body workout seperti ini paling recommended untuk pemula yang bisa workout 2-3 kali seminggu. Jatwal latihan lengkap ada di caption, so check it out."
470,https://www.instagram.com/reel/DCtamoISITr/?utm_source=ig_web_copy_link,Proud,," Ini cara membentuk otot bahu di rumah, unitonoris. Otot bahu atau deltoid terdiri dari 3 bagiannya, itu bagian depan, bagian samping dan bagian belakang. Jadi untuk melatih bahu secara efektif, kamu wajib latihan 3 bagian tersebut. Gerakan pertama, sight raises dalam posisi duduk, sehingga kamu tidak bisa ayun dengan badanmu yang membuat gerakan ini lebih efektif. Gerakan ini fokus ke bagian samping. Lalu shoulder press yang melatih bagian depan, turun sampai level terlinga, lalu dorong sampai sikumu hampir lurus. Next, reverse flies untuk bahu bagian belakang, fokus untuk tarik botol atau dumbbell ke samping, bukan ke atas. Gerakan ke pad front raises yang fokus ke bahu bagian depan, lakukan gerakan ini terkontrol dan tahan 1 detik di puncak gerakan. Gerakan terakhir untuk bahu bagian belakang dan punggung yang sangat bagus untuk memperbaiki posture tubuhmu. Angkat tanganmu dari rantai seperti ini, lalu tahan 2 sampai 3 detik, lalu turun pelan-pelan. Jatwal latihan untuk workout ini ada di caption, so check it out."
471,https://www.instagram.com/reel/DBqeh0PSvPN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Ini cara ladian otor kaki di rumah tanpa ala dyunitonres. Untuk WQOT ini kita hanya butuh satu kuosi dan satu rancel. Masukkan sesuatu yang berat ke dalam rancel, seperti botol air sebagai beban ekstrak. Gerakan berlama bulgain speskuat. Posisikan satu kaki di atas kuosi seperti ini lalu lakukan gerakan ini dengan teknik seperti ini. Next, side lunges ini variasi lunges, bukan kedepan tapi kesamping. Fokus ke satu kaki dulu, baru ganti. Lalu step ups gerakan yang keliatan seperti ini, kalau kuosi mukeran kuat, lakukan lunges biasa. Lalu squats turun minimal sampai parallel atau sesuai range of motion yang kau bisa lakukan tanpa ada rasa tidak nyaman. Sebagai finisher calf raises saya rekomen lakukan gerakan ini di tangga atau pakai kuosi kecil seperti ini. Jatuh ala ladian untuk WQOT ini ada di caption so check it out. Walaupun kamu tidak bisa ke gym tidak ada alasan untuk tidak olahraga."
472,https://www.instagram.com/reel/DM9-XYoxiJd/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," sedikit tips buat kalian yang pengen dapetin 10.000 rupiah katolok-katolok-bit tapi bosen kalau cuma jalan biasa kayak gini coba ini, The Japanese Walking Protocol jadi caranya itu kalian jalan biasa atau santai selama 3 menit kayak gini nih terus lalu jalan cepat selama 3 menit juga nah itu diulau-ulang terus sampai 5 kali jadi 5 kali jalan biasa, 5 kali jalan cepat jadi total waktunya 30 menit ini aku pas baru selesai nyobain cara jalan ini pake walking pad pro dari Hyperfit dan ternyata enak banget walking padnya enak, efek teknik jalan ini di badanku juga enak yuk siapa yang tertarik nyobain teknik jalan ini nih coba komen di bawah ya share video ini ke temen dan saudara kalian biar pada nyobain ini juga tap semangat jalannya dan stay hard oh ya dengan teknik jalan ini tadi aku bisa dapet 3500 langkah dalam waktu 30 menit"
473,https://www.instagram.com/reel/DM2TLDOR492/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," aku baru coba yang satu gerakan unik ini nih dan gila nyeri bahu punya udah aku rasain bertahun-tahun berkurang drastis oke, jadi kalau kalian ngerasain nyeri di bagian sini nih misalnya di itu karena otot subscapularis, teres miner dan infraspin atas kalian itu taik atau kaku nah biar gak kaku dan rasain nyernya ilang, coba lakuin gerakan ini nih tarahnya gini nih pertama kalian cari tiang pull up atau barbell yang tingginya kira-kira segitilah nah habis tuh kalian jepek ketia kalian yang bagian bahunya sakit nih jadi jepit gini, habis tuh tangannya ini pegang beban kaya dumbbell atau kettlebell terserah muka berat atau apa apa, santai aja habis tuh kalau kalian kayak gini kan ketia nya bakal sakit nih tapi tenang aja, kalian bisa coba lean back atau mundurin bandangnya ke belakang gini terus tangan hatunya pegang tiangnya gini nih kaki nya di majuin ke depan gini dikit habis tuh beban nya diswing-swing ke depan dan belakang kayak gini nih siing, cobain dah ini enak banget dan works di aku karena penyebab nyeri di bawahku tuh karena ototnya kaku otot taik coba kalau misalnya kalian udah nyobain ini dan works komen di bawah ya atau kalau misalnya kalian ada cara lain yang buat ngilangin rasa nyeri di bawah kalian coba coba komen di bawah kalau senem banget nipas nemu cara ini dan aku pengen ser ke kalian foro lusifin lami buat tips-tips lainnya share video ini kalau mau ngevaat, tarf semangat dan stay hard"
474,https://www.instagram.com/reel/DMZ5amBx0TN/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Proud,," Janganlah napas pas lagi warout ya Hhhh Atau kebola balik napasnya Karena itu bahaya buat badan kita ga bisa menganggup proses serta progres waroutnya Biar ga bingung, kata presid simple ini nih Ringan tarin napas Berat buang napas Huu Ringan tarin napas Buang napas Oh loh gunakan isometri kayak pelan ini gimana bang Hah, tenang aja Kalian bisa tetep atur napas Kayak gini nih Santai aja senyaman kalian, yang penting jangan ditahan ya Jangan Hmm gitu tapi Gimana? Kampang kan? Siapa yang masih suka nafas atau kebola balik napasnya pas lagi warout Coba komen di bawah ya Tapi ga apa, santai aja Yuk mulai latihan dari sekarang Biar napasnya ga ditahan atau kebola balik gitu ya Cersi dengan kok Bungal Fahad, Taps banget waroutnya dan Stay Hard"
475,https://www.instagram.com/reel/DMPoIjSxhL2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surprise,," enggak nyangka aku, sumur hidupku bakal punya walking pad kayak gini nih Alhamdulillah guys, siapa yang nyangka? Gara-gara bikin konten ini, maku dibulangkan sehari sama 3 minit no budget aku dapetin produk ini nih Hyperfit 2 in 1 World Pet Pro Woohoo, mari kita unboxing Woooo ternyata nih end tank juga loh, nggak terlalu berat tuh oh ini ada rodahnya juga guys, jadi bisa di geser-geser nih, enak nih oke, di paketnya ini selain World Pet ini ada juga buku petunjuk, kabel on off sempat buat naruhin phone, terusnya dari modnya sama ada alat-alat nih, buat bongkar pasang World Petnya sama dapet pinya pelumas juga, jadi kalau ini udah mulai seret kalian bisa pakai ini oke, aku udah pakai sepatu udah ada pemanasan saya akan kita coba alat ini oh, akan nyanyain dulu nih eeeh, teknologi ya oke, kita coba di speed maksimalnya di 12k, gimana nih? wow, stabil ya nih, jejek gitu loh alatnya nggak goyang-goyang atau gimana? ini speed maksimal loh nih, enggak nyangka aku sama di dorku bakal punya World Pet kayak gini nih ah, ini udah berhenti nih, oke terima kasih ya, perfect bakal aku pakai terus ini wuhuh, stay hard"
476,https://www.instagram.com/reel/DLR4f13REQE/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," sedikit tips buat kalian nih yang pengen unlock muscle up pertama tapi belum bisa bisa coba ikutin dua cara simple versi kuni yang pertama, rutini latihan pull up pake beban dan dips pake beban nah kalau udah punya kekuatannya bisa lanjut ke cara kedua nih jadi itu berguru sama anak atau coach kalisthenik yang udah bisa muscle up kalau udah ada kekuatannya, begitu lihat mereka muscle up dan dikasih tips, tekniknya gimana aku jami langsung bisa saat itu juga udah sih itu aja, gampang kok guys buat unlock tuh yang susah tapi seru itu rapihin form muscle upnya tapi itu rusantarlah ya, yang penting unlock dulu aja gimana, tetapi gak buat latihan muscle up? coba komen di bawah ya atau kalau kalian ada yang udah bisa muscle up dan punya cara lain biar bisa muscle up juga, komen di bawah juga share video ini kok obonan faat, stay hard"
477,https://www.instagram.com/reel/DKwYXChxNDD/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Trust,," Sebenarnya nih ya, kalian ngelakuin terus, atau n$%$nya ke arah, Bih dan kalian kayak gini 8-12 kali atau sekwatnya aja dapat berapa? Terus lanjut, sangkutin karetnya di atas pintu kayak gini, dan lakuin pull down 8-12 kali atau sekwatnya aja dapatnya berapa? Terus lanjut, n$%$nya ke arah, buka kalian kayak gini atau face pull lapan-12 kali atau sekwatnya aja, dapat berapa? Dan, ditutup dengan injek karetnya dan lakuin hammer curse kayak gini buat nartyotode bicep kalian 8-12 kali atau sekwatnya aja dapatnya berapa? ini tuh udah termasuk latihan punggung di rumah atau dikos aja kayak gini cocok banget buat kalian yang pengen mulai latihan otot punggung tapi gak punya spes yang terlalu lebar karena nanti kalo udah bisa rutin dan lancar kalian bisa mulai upgrade waroutnya nih misalkan dengan beli tiang pull up yang bisa dipasang di pintu kalo mau rekomenasinya komen aja mau otot tiang pull up atau apapun nanti aku kirimin linknya ke DM kalian ya atau bisa juga bikin tiang pull up kalo ada spesnya di rumah kalian atau bisa langsung pergi keji buat latihan punggung yang lebih berat jadi kalo kalian mau rekomenasi karet atau matras atau kalian mau dumbbell atau apapun komen aja mau atau karet atau matras atau dumbbell nanti aku kirimin linknya ke DM kalian ya share video ini kalo benar-benar faat follow buat tips-tips menarik lainnya dan stay hant"
478,https://www.instagram.com/reel/DKmVdRnzRnT/?utm_source=ig_web_copy_link,Surprise,, sedikit tip sih buat kalian yang pengen dapetin 10 dibulangkan atau lebih tapi magre keluar kamar kalian bisa coba ini nih jalan di tempat ya literally treat me no budget ya hahah kalau kalian pengen ga bosan bisa sambil nonton youtube yang hape taruh di tripod kayak gini nih yo kalian coba ya pelagi di luar hujan nih jadi aku ngelakuin ini bener-bener buat dapetin 10 dibulangkan hari ini yo siapa yang tertarik nyobain ini juga nih coba komen di bawah ya share video ini ke temen-temen atau saudara kalian daripada nyobain ini juga stay hard
479,https://www.instagram.com/reel/DKJwRyOxSD-/?utm_source=ig_web_copy_link,Proud,," kalian tau asli kalo rutin jalan kaki 8-12 ribu langkah per hari atau lebih setiap harinya itu bisa menurunkan resiko kematian sampai 50% dibandingin sama orang yang jalan kaki yang kurang dari 3500 langkah per hari ini ada studi yang dari Ahepaluk DKK tahun 2022 yang membandingkan 15 studi yang berbeda dari berbagai negara makanya sejak 1925 sampai sekarang jemba langkah ku perharinya segini nih rata-ratanya yuk share video ini ke orang-orang cerita kalian biar pada mulai jalan kaki yang agak jauhan dikit gitu 5000 langkah dulu pun gapapa yang penting mulai aja dulu oke, stay hard"
